Data,Acao,Valor,Ano
01-09-2022,SHPH11,4.25,2022
01-09-2023,SHPH11,3.75,2023
01-10-2024,SHPH11,4.5,2024
01-11-2022,SHPH11,3.8,2022
01-11-2023,SHPH11,4.2,2023
01-11-2024,SHPH11,4.5,2024
01-12-2022,SHPH11,2.7,2022
01-12-2023,SHPH11,4.8,2023
02-01-2023,SHPH11,3.35,2023
02-01-2024,SHPH11,5.1,2024
02-05-2022,SHPH11,3.35,2022
02-05-2023,SHPH11,4.2,2023
02-05-2024,SHPH11,4.3,2024
02-09-2024,SHPH11,4.5,2024
02-10-2023,SHPH11,3.75,2023
02-12-2024,SHPH11,4.0,2024
03-04-2023,SHPH11,3.4,2023
03-06-2024,SHPH11,5.3,2024
03-07-2023,SHPH11,7.82,2023
03-10-2022,SHPH11,4.07,2022
07-11-2017,SHPH11,3.5,2017
01-10-2019,SHUL4,0.038447,2019
01-10-2020,SHUL4,0.026993,2020
02-05-2016,SHUL4,0.008428,2016
02-10-2023,SHUL4,0.063395,2023
03-05-2017,SHUL4,0.009493,2017
04-04-2023,SHUL4,0.061178,2023
04-05-2018,SHUL4,0.018592,2018
09-04-2019,SHUL4,0.044138,2019
12-04-2019,SHUL4,0.02791,2019
14-04-2022,SHUL4,0.043801,2022
16-04-2021,SHUL4,0.076807,2021
16-11-2015,SHUL4,0.031811,2015
18-10-2018,SHUL4,0.035242,2018
18-11-2020,SHUL4,0.019444,2020
20-04-2022,SHUL4,0.056722,2022
22-04-2021,SHUL4,0.019202,2021
22-11-2017,SHUL4,0.019023,2017
23-02-2023,SHUL4,0.064091,2023
24-02-2023,SHUL4,0.064091,2023
24-04-2015,SHUL4,0.013686,2015
24-09-2021,SHUL4,0.060151,2021
25-06-2020,SHUL4,0.006052,2020
25-06-2021,SHUL4,0.023442,2021
26-11-2021,SHUL4,0.020511,2021
27-03-2024,SHUL4,0.133482,2024
27-06-2022,SHUL4,0.029728,2022
27-06-2023,SHUL4,0.041235,2023
27-06-2024,SHUL4,0.110701,2024
27-09-2021,SHUL4,0.030076,2021
27-09-2022,SHUL4,0.06294,2022
27-09-2024,SHUL4,0.131093,2024
27-12-2022,SHUL4,0.067086,2022
28-12-2023,SHUL4,0.061953,2023
29-12-2020,SHUL4,0.01695,2020
30-04-2018,SHUL4,0.055036,2018
30-06-2020,SHUL4,0.014056,2020
31-10-2016,SHUL4,0.014963,2016
01-06-2015,SLBG34,0.796225,2015
01-06-2021,SLBG34,0.32875,2021
01-09-2017,SLBG34,0.78795,2017
01-09-2020,SLBG34,0.347063,2020
01-12-2020,SLBG34,0.329063,2020
01-12-2021,SLBG34,0.345625,2021
02-06-2020,SLBG34,0.334375,2020
03-09-2019,SLBG34,1.02525,2019
03-12-2019,SLBG34,1.01915,2019
04-06-2019,SLBG34,0.937775,2019
04-09-2018,SLBG34,0.92925,2018
04-09-2024,SLBG34,0.763716,2024
04-12-2018,SLBG34,0.9275,2018
04-12-2024,SLBG34,0.780299,2024
05-06-2024,SLBG34,0.749169,2024
05-09-2016,SLBG34,0.814475,2016
05-09-2023,SLBG34,0.635,2023
05-12-2016,SLBG34,0.79875,2016
05-12-2017,SLBG34,0.801668,2017
05-12-2023,SLBG34,0.610188,2023
06-02-2018,SLBG34,0.855,2018
06-02-2024,SLBG34,0.690938,2024
06-06-2018,SLBG34,0.9675,2018
06-06-2023,SLBG34,0.599,2023
06-09-2022,SLBG34,0.462875,2022
06-12-2022,SLBG34,0.445244,2022
07-02-2023,SLBG34,0.635375,2023
08-02-2022,SLBG34,0.294925,2022
09-02-2015,SLBG34,0.7702,2015
11-02-2020,SLBG34,1.2711,2020
12-02-2016,SLBG34,0.905575,2016
12-02-2019,SLBG34,0.9672,2019
12-02-2021,SLBG34,0.351562,2021
13-02-2017,SLBG34,0.7755,2017
30-05-2016,SLBG34,0.88665,2016
30-05-2017,SLBG34,0.797,2017
30-11-2015,SLBG34,1.00535,2015
31-05-2022,SLBG34,0.471678,2022
31-08-2015,SLBG34,0.937,2015
31-08-2021,SLBG34,0.343125,2021
02-05-2016,SLCE3,0.123866,2016
02-05-2018,SLCE3,0.440899,2018
02-05-2019,SLCE3,0.391345,2019
02-05-2022,SLCE3,1.102794,2022
02-05-2024,SLCE3,0.829965,2024
02-10-2017,SLCE3,0.427654,2017
05-05-2023,SLCE3,1.18008,2023
16-11-2020,SLCE3,0.081805,2020
26-04-2018,SLCE3,2.134598,2018
27-04-2017,SLCE3,0.030263,2017
27-12-2022,SLCE3,0.158071,2022
28-12-2023,SLCE3,0.054527,2023
30-04-2015,SLCE3,0.057798,2015
30-04-2021,SLCE3,0.439138,2021
31-07-2020,SLCE3,0.162716,2020
02-01-2015,SLED3,31.031466,2015
02-05-2017,SLED3,6.300095,2017
02-01-2015,SLED4,28.662886,2015
02-05-2017,SLED4,5.819219,2017
01-08-2016,SMTO3,0.163789,2016
01-08-2022,SMTO3,0.396783,2022
02-08-2021,SMTO3,0.86611,2021
03-08-2015,SMTO3,0.200523,2015
03-08-2020,SMTO3,0.037306,2020
12-11-2021,SMTO3,1.465359,2021
13-11-2020,SMTO3,0.346445,2020
13-12-2019,SMTO3,0.344642,2019
13-12-2024,SMTO3,0.451657,2024
16-12-2022,SMTO3,0.404186,2022
21-06-2024,SMTO3,0.445733,2024
23-06-2023,SMTO3,0.447492,2023
24-06-2022,SMTO3,0.33201,2022
29-07-2019,SMTO3,0.313566,2019
29-07-2024,SMTO3,0.450511,2024
30-07-2018,SMTO3,0.513,2018
31-07-2017,SMTO3,0.278878,2017
31-07-2023,SMTO3,0.793937,2023
02-05-2018,SOND5,1.274761,2018
02-05-2022,SOND5,5.658247,2022
02-05-2023,SOND5,6.094705,2023
02-05-2024,SOND5,5.043426,2024
03-05-2021,SOND5,8.517645,2021
04-05-2015,SOND5,1.699682,2015
04-05-2020,SOND5,0.921123,2020
05-05-2022,SOND5,0.975513,2022
30-04-2019,SOND5,6.363913,2019
02-05-2018,SOND6,1.274761,2018
02-05-2022,SOND6,5.658247,2022
02-05-2023,SOND6,6.094705,2023
02-05-2024,SOND6,5.043426,2024
03-05-2021,SOND6,8.517645,2021
04-05-2015,SOND6,1.699682,2015
04-05-2020,SOND6,0.921123,2020
05-05-2022,SOND6,0.975513,2022
30-04-2019,SOND6,6.363913,2019
01-02-2023,SPTW11,0.42,2023
01-02-2024,SPTW11,0.44,2024
01-03-2023,SPTW11,0.42,2023
01-03-2024,SPTW11,0.44,2024
01-04-2022,SPTW11,0.4,2022
01-04-2024,SPTW11,0.44,2024
01-06-2022,SPTW11,0.4,2022
01-06-2023,SPTW11,0.42,2023
01-07-2022,SPTW11,0.4,2022
01-07-2024,SPTW11,0.42,2024
01-08-2022,SPTW11,0.4,2022
01-08-2023,SPTW11,0.42,2023
01-08-2024,SPTW11,0.4,2024
01-09-2022,SPTW11,0.4,2022
01-09-2023,SPTW11,0.46,2023
01-10-2024,SPTW11,0.4,2024
01-11-2017,SPTW11,0.535,2017
01-11-2022,SPTW11,0.4,2022
01-11-2023,SPTW11,0.46,2023
01-11-2024,SPTW11,0.4,2024
01-12-2017,SPTW11,0.535,2017
01-12-2022,SPTW11,0.42,2022
01-12-2023,SPTW11,0.46,2023
02-01-2023,SPTW11,0.42,2023
02-01-2024,SPTW11,0.65,2024
02-05-2022,SPTW11,0.4,2022
02-05-2023,SPTW11,0.42,2023
02-05-2024,SPTW11,0.42,2024
02-09-2024,SPTW11,0.4,2024
02-10-2023,SPTW11,0.46,2023
02-12-2024,SPTW11,0.42,2024
03-04-2023,SPTW11,0.42,2023
03-06-2024,SPTW11,0.42,2024
03-07-2023,SPTW11,0.42,2023
03-10-2022,SPTW11,0.4,2022
08-07-2024,SSFO34,0.071857,2024
13-03-2024,SSFO34,0.065365,2024
17-09-2024,SSFO34,0.070893,2024
17-12-2024,SSFO34,0.076737,2024
02-05-2019,STBP3,0.004259,2019
03-05-2018,STBP3,0.002966,2018
04-05-2023,STBP3,0.014981,2023
05-05-2020,STBP3,0.017499,2020
09-02-2015,STBP3,0.01324,2015
09-09-2022,STBP3,0.378066,2022
11-08-2023,STBP3,0.103775,2023
11-11-2022,STBP3,0.226784,2022
13-08-2024,STBP3,0.242227,2024
15-03-2022,STBP3,0.039375,2022
17-07-2023,STBP3,0.050416,2023
17-10-2024,STBP3,1.852314,2024
18-12-2015,STBP3,0.006454,2015
19-04-2023,STBP3,0.035873,2023
21-12-2022,STBP3,0.014695,2022
22-12-2021,STBP3,0.259952,2021
25-03-2024,STBP3,0.163734,2024
26-12-2023,STBP3,0.083819,2023
28-05-2024,STBP3,0.109039,2024
29-10-2024,STBP3,0.189372,2024
30-12-2024,STBP3,0.046089,2024
31-10-2023,STBP3,0.152846,2023
02-01-2024,STRX11,0.76,2024
04-05-2015,SUZB3,0.12922,2015
05-05-2022,SUZB3,0.592805,2022
08-12-2023,SUZB3,1.163375,2023
13-11-2015,SUZB3,0.103371,2015
17-12-2024,SUZB3,2.017363,2024
18-04-2019,SUZB3,0.4447,2019
19-01-2022,SUZB3,0.741168,2022
19-12-2022,SUZB3,1.794781,2022
22-04-2019,SUZB3,0.4447,2019
26-04-2016,SUZB3,0.258,2016
27-04-2018,SUZB3,0.192228,2018
27-04-2022,SUZB3,0.179152,2022
30-11-2017,SUZB3,0.183,2017
03-05-2018,TAEE11,0.462484,2018
04-01-2024,TAEE11,0.66184,2024
04-05-2023,TAEE11,0.075612,2023
05-05-2017,TAEE11,0.507165,2017
05-05-2021,TAEE11,1.631192,2021
06-05-2019,TAEE11,0.16595,2019
06-05-2024,TAEE11,1.132902,2024
07-05-2020,TAEE11,0.179281,2020
07-12-2021,TAEE11,1.518146,2021
08-08-2023,TAEE11,0.909844,2023
09-08-2019,TAEE11,0.722007,2019
10-05-2022,TAEE11,0.426739,2022
10-08-2018,TAEE11,0.477069,2018
11-01-2023,TAEE11,1.335273,2023
12-11-2018,TAEE11,0.71157,2018
12-11-2024,TAEE11,0.668999,2024
14-05-2024,TAEE11,0.420591,2024
14-11-2023,TAEE11,0.593779,2023
15-05-2018,TAEE11,0.736852,2018
16-08-2022,TAEE11,1.470929,2022
16-08-2024,TAEE11,0.648124,2024
16-11-2022,TAEE11,0.929519,2022
16-12-2020,TAEE11,0.157381,2020
17-08-2017,TAEE11,0.202866,2017
17-11-2017,TAEE11,0.268338,2017
17-11-2020,TAEE11,1.361941,2020
17-12-2019,TAEE11,0.180416,2019
18-08-2016,TAEE11,0.576305,2016
18-08-2020,TAEE11,0.81076,2020
18-09-2015,TAEE11,0.899979,2015
18-12-2018,TAEE11,0.399275,2018
19-04-2016,TAEE11,0.936602,2016
19-05-2021,TAEE11,1.354363,2021
19-12-2017,TAEE11,0.270292,2017
20-05-2019,TAEE11,0.280836,2019
20-05-2020,TAEE11,0.7017,2020
21-11-2019,TAEE11,0.541491,2019
21-12-2015,TAEE11,0.320006,2015
23-04-2015,TAEE11,0.7395,2015
23-05-2017,TAEE11,0.517152,2017
24-11-2016,TAEE11,0.548025,2016
25-05-2016,TAEE11,0.643118,2016
03-05-2018,TAEE3,0.154161,2018
04-01-2024,TAEE3,0.220613,2024
04-05-2023,TAEE3,0.025204,2023
05-05-2017,TAEE3,0.169055,2017
05-05-2021,TAEE3,0.54373,2021
06-05-2019,TAEE3,0.055316,2019
06-05-2024,TAEE3,0.377634,2024
07-05-2020,TAEE3,0.05976,2020
07-12-2021,TAEE3,0.506048,2021
08-08-2023,TAEE3,0.303281,2023
09-08-2019,TAEE3,0.240669,2019
10-05-2022,TAEE3,0.632108,2022
10-08-2018,TAEE3,0.159023,2018
11-01-2023,TAEE3,0.445091,2023
12-11-2018,TAEE3,0.23719,2018
12-11-2024,TAEE3,0.223,2024
14-05-2024,TAEE3,0.140197,2024
14-11-2023,TAEE3,0.197926,2023
15-05-2018,TAEE3,0.245617,2018
16-08-2022,TAEE3,0.49031,2022
16-08-2024,TAEE3,0.216041,2024
16-11-2022,TAEE3,0.30984,2022
16-12-2020,TAEE3,0.05246,2020
17-08-2017,TAEE3,0.067622,2017
17-11-2017,TAEE3,0.089446,2017
17-11-2020,TAEE3,0.45398,2020
17-12-2019,TAEE3,0.060138,2019
18-08-2016,TAEE3,0.192101,2016
18-08-2020,TAEE3,0.270253,2020
18-09-2015,TAEE3,0.299993,2015
18-12-2018,TAEE3,0.133091,2018
19-04-2016,TAEE3,0.312201,2016
19-05-2021,TAEE3,0.451454,2021
19-12-2017,TAEE3,0.090097,2017
20-05-2019,TAEE3,0.093612,2019
20-05-2020,TAEE3,0.233883,2020
21-11-2019,TAEE3,0.180497,2019
23-04-2015,TAEE3,0.2465,2015
23-05-2017,TAEE3,0.172384,2017
24-11-2016,TAEE3,0.182675,2016
25-05-2016,TAEE3,0.214373,2016
03-05-2018,TAEE4,0.154161,2018
04-01-2024,TAEE4,0.220613,2024
04-05-2023,TAEE4,0.025204,2023
05-05-2021,TAEE4,0.54373,2021
06-05-2019,TAEE4,0.055316,2019
06-05-2024,TAEE4,0.377634,2024
07-05-2020,TAEE4,0.05976,2020
07-12-2021,TAEE4,0.506048,2021
08-08-2023,TAEE4,0.303281,2023
09-08-2019,TAEE4,0.240669,2019
10-05-2022,TAEE4,0.142246,2022
10-08-2018,TAEE4,0.159023,2018
11-01-2023,TAEE4,0.445091,2023
12-11-2018,TAEE4,0.23719,2018
12-11-2024,TAEE4,0.223,2024
14-05-2024,TAEE4,0.140197,2024
14-11-2023,TAEE4,0.197926,2023
15-05-2018,TAEE4,0.245617,2018
16-08-2022,TAEE4,0.49031,2022
16-08-2024,TAEE4,0.216041,2024
16-11-2022,TAEE4,0.043696,2022
16-12-2020,TAEE4,0.05246,2020
17-08-2017,TAEE4,0.067622,2017
17-11-2017,TAEE4,0.089446,2017
17-11-2020,TAEE4,0.45398,2020
17-12-2019,TAEE4,0.060138,2019
18-08-2020,TAEE4,0.270253,2020
18-12-2018,TAEE4,0.133092,2018
19-05-2021,TAEE4,0.451454,2021
19-12-2017,TAEE4,0.090097,2017
20-05-2019,TAEE4,0.093612,2019
20-05-2020,TAEE4,0.23388,2020
21-11-2019,TAEE4,0.180497,2019
23-05-2017,TAEE4,0.172384,2017
02-05-2023,TASA3,1.29562,2023
02-05-2024,TASA3,0.303458,2024
20-04-2022,TASA3,1.624365,2022
22-08-2023,TASA3,0.1,2023
02-05-2023,TASA4,1.29562,2023
02-05-2024,TASA4,0.303458,2024
20-04-2022,TASA4,1.624365,2022
22-08-2023,TASA4,0.1,2023
03-06-2022,TBOF11,1.031455,2022
20-10-2017,TBOF11,0.156227,2017
21-11-2017,TBOF11,0.173651,2017
02-05-2016,TCSA3,1.435915,2016
27-04-2015,TCSA3,1.829347,2015
02-02-2024,TECN3,0.1484,2024
20-01-2022,TECN3,0.080987,2022
23-07-2015,TECN3,0.3,2015
23-12-2016,TECN3,0.048636,2016
26-01-2023,TECN3,0.082006,2023
29-04-2016,TECN3,0.048636,2016
03-05-2021,TEND3,0.174028,2021
09-12-2024,TEND3,0.170623,2024
11-11-2020,TEND3,0.166407,2020
13-06-2019,TEND3,0.119878,2019
13-07-2020,TEND3,0.180233,2020
18-12-2018,TEND3,0.249945,2018
23-08-2019,TEND3,0.174892,2019
25-11-2019,TEND3,0.154637,2019
30-04-2019,TEND3,0.135598,2019
30-09-2020,TEND3,0.136601,2020
02-05-2019,TEXA34,0.210159,2019
03-05-2018,TEXA34,0.150743,2018
03-11-2016,TEXA34,0.111033,2016
05-05-2023,TEXA34,0.408125,2023
06-05-2022,TEXA34,0.379742,2022
07-05-2024,TEXA34,0.30846,2024
23-07-2021,TEXA34,0.354858,2021
27-01-2017,TEXA34,0.103167,2017
27-04-2017,TEXA34,0.102833,2017
27-07-2017,TEXA34,0.106533,2017
27-07-2018,TEXA34,0.159795,2018
27-10-2017,TEXA34,0.135284,2017
28-01-2016,TEXA34,0.09976,2016
28-01-2022,TEXA34,0.403365,2022
28-04-2016,TEXA34,0.088413,2016
28-07-2016,TEXA34,0.08018,2016
28-07-2023,TEXA34,0.409506,2023
28-10-2015,TEXA34,0.096647,2015
28-10-2022,TEXA34,0.440022,2022
29-01-2018,TEXA34,0.132308,2018
29-01-2019,TEXA34,0.191576,2019
29-01-2021,TEXA34,0.36618,2021
29-07-2022,TEXA34,0.275229,2022
29-10-2018,TEXA34,0.192808,2018
29-10-2020,TEXA34,0.366724,2020
29-10-2021,TEXA34,0.41836,2021
30-01-2020,TEXA34,0.25806,2020
30-01-2023,TEXA34,0.425888,2023
30-01-2024,TEXA34,0.300901,2024
30-04-2020,TEXA34,0.34161,2020
30-04-2021,TEXA34,0.356694,2021
30-07-2019,TEXA34,0.204769,2019
30-07-2020,TEXA34,0.32529,2020
30-07-2024,TEXA34,0.331865,2024
30-10-2019,TEXA34,0.25146,2019
30-10-2023,TEXA34,0.420486,2023
30-10-2024,TEXA34,0.50266,2024
01-11-2017,TFOF11,10.0,2017
01-12-2017,TFOF11,12.0,2017
01-02-2021,TGAR11,1.2,2021
01-02-2022,TGAR11,1.16,2022
01-02-2023,TGAR11,1.3,2023
01-02-2024,TGAR11,1.32,2024
01-03-2021,TGAR11,1.15,2021
01-03-2023,TGAR11,1.31,2023
01-03-2024,TGAR11,1.33,2024
01-04-2020,TGAR11,0.82,2020
01-04-2021,TGAR11,1.3,2021
01-04-2022,TGAR11,1.27,2022
01-04-2024,TGAR11,1.33,2024
01-06-2020,TGAR11,1.25,2020
01-06-2021,TGAR11,1.16,2021
01-06-2022,TGAR11,1.53,2022
01-06-2023,TGAR11,1.36,2023
01-07-2020,TGAR11,1.23,2020
01-07-2021,TGAR11,1.11,2021
01-07-2022,TGAR11,1.57,2022
01-07-2024,TGAR11,1.33,2024
01-08-2022,TGAR11,1.58,2022
01-08-2023,TGAR11,1.4,2023
01-08-2024,TGAR11,1.22,2024
01-09-2020,TGAR11,1.09,2020
01-09-2021,TGAR11,1.1,2021
01-09-2022,TGAR11,1.59,2022
01-09-2023,TGAR11,1.42,2023
01-10-2019,TGAR11,0.9,2019
01-10-2020,TGAR11,1.0,2020
01-10-2021,TGAR11,1.11,2021
01-10-2024,TGAR11,1.14,2024
01-11-2019,TGAR11,0.93,2019
01-11-2021,TGAR11,1.2,2021
01-11-2022,TGAR11,1.55,2022
01-11-2023,TGAR11,1.45,2023
01-11-2024,TGAR11,1.15,2024
01-12-2020,TGAR11,1.12,2020
01-12-2021,TGAR11,1.22,2021
01-12-2022,TGAR11,1.5,2022
01-12-2023,TGAR11,1.43,2023
02-01-2020,TGAR11,1.35,2020
02-01-2023,TGAR11,1.3,2023
02-01-2024,TGAR11,1.32,2024
02-03-2020,TGAR11,0.7,2020
02-03-2022,TGAR11,1.22,2022
02-05-2022,TGAR11,1.44,2022
02-05-2023,TGAR11,1.35,2023
02-05-2024,TGAR11,1.34,2024
02-08-2021,TGAR11,1.08,2021
02-09-2024,TGAR11,1.12,2024
02-12-2019,TGAR11,0.99,2019
02-12-2024,TGAR11,1.15,2024
03-01-2022,TGAR11,1.23,2022
03-02-2020,TGAR11,0.57,2020
03-04-2023,TGAR11,1.34,2023
03-05-2021,TGAR11,1.26,2021
03-06-2024,TGAR11,1.35,2024
03-07-2023,TGAR11,1.38,2023
03-08-2020,TGAR11,1.14,2020
03-10-2022,TGAR11,1.59,2022
03-11-2020,TGAR11,1.1,2020
04-01-2021,TGAR11,1.36,2021
04-05-2020,TGAR11,0.8,2020
01-09-2015,TGMA3,0.075829,2015
02-05-2017,TGMA3,0.121327,2017
05-09-2019,TGMA3,0.448418,2019
08-11-2024,TGMA3,0.77,2024
09-08-2022,TGMA3,0.372917,2022
09-08-2023,TGMA3,0.57,2023
09-08-2024,TGMA3,1.22,2024
09-11-2022,TGMA3,0.41,2022
10-08-2017,TGMA3,0.223696,2017
10-08-2021,TGMA3,0.336028,2021
10-11-2017,TGMA3,0.057959,2017
10-11-2021,TGMA3,0.259612,2021
10-11-2023,TGMA3,0.54,2023
12-04-2024,TGMA3,0.72,2024
12-11-2020,TGMA3,0.340186,2020
13-04-2023,TGMA3,0.6,2023
13-08-2018,TGMA3,0.319855,2018
13-11-2019,TGMA3,0.693016,2019
14-04-2021,TGMA3,0.190196,2021
14-04-2022,TGMA3,0.338776,2022
14-11-2018,TGMA3,0.235878,2018
23-04-2018,TGMA3,0.58928,2018
25-04-2019,TGMA3,0.429278,2019
10-11-2017,TGTB34,2.04476,2017
12-02-2016,TGTB34,2.03784,2016
13-02-2017,TGTB34,1.8828,2017
13-05-2019,TGTB34,2.4704,2019
13-08-2018,TGTB34,2.63616,2018
14-02-2023,TGTB34,5.61924,2023
14-05-2018,TGTB34,2.29059,2018
14-05-2024,TGTB34,4.112955,2024
14-08-2017,TGTB34,1.91208,2017
14-11-2016,TGTB34,2.0046,2016
14-11-2022,TGTB34,5.72994,2022
14-11-2023,TGTB34,3.795946,2023
15-02-2022,TGTB34,4.5027,2022
15-05-2017,TGTB34,1.9686,2017
15-08-2016,TGTB34,1.9749,2016
15-08-2023,TGTB34,5.42025,2023
16-05-2016,TGTB34,1.932,2016
16-05-2023,TGTB34,5.2488,2023
16-08-2022,TGTB34,5.56902,2022
16-11-2015,TGTB34,2.16048,2015
16-11-2021,TGTB34,5.1012,2021
17-05-2022,TGTB34,4.5954,2022
17-08-2021,TGTB34,4.68,2021
17-11-2020,TGTB34,3.40748,2020
18-02-2019,TGTB34,2.45504,2019
18-02-2020,TGTB34,3.07098,2020
18-05-2021,TGTB34,3.43672,2021
18-08-2020,TGTB34,3.5819,2020
18-11-2024,TGTB34,4.719445,2024
19-02-2018,TGTB34,2.01562,2018
19-05-2020,TGTB34,3.30198,2020
19-11-2018,TGTB34,2.48896,2018
19-11-2019,TGTB34,2.71788,2019
20-02-2024,TGTB34,3.821279,2024
20-08-2019,TGTB34,2.6796,2019
20-08-2024,TGTB34,6.03512,2024
09-11-2017,THRA11,0.450139,2017
12-06-2020,TMOS34,0.024557,2020
12-09-2024,TMOS34,0.032273,2024
12-12-2024,TMOS34,0.032205,2024
13-03-2019,TMOS34,0.015419,2019
13-03-2020,TMOS34,0.024003,2020
13-06-2019,TMOS34,0.014881,2019
13-06-2024,TMOS34,0.030865,2024
13-12-2018,TMOS34,0.013088,2018
14-03-2024,TMOS34,0.029933,2024
14-06-2021,TMOS34,0.02759,2021
14-06-2022,TMOS34,0.033543,2022
14-06-2023,TMOS34,0.036075,2023
14-09-2020,TMOS34,0.024282,2020
14-09-2021,TMOS34,0.029893,2021
14-09-2022,TMOS34,0.032942,2022
14-09-2023,TMOS34,0.025793,2023
14-12-2021,TMOS34,0.029904,2021
14-12-2022,TMOS34,0.031814,2022
14-12-2023,TMOS34,0.025014,2023
15-03-2021,TMOS34,0.030195,2021
15-03-2022,TMOS34,0.029213,2022
16-09-2019,TMOS34,0.016428,2019
16-12-2019,TMOS34,0.016511,2019
02-01-2019,TOTS3,0.026551,2019
02-01-2023,TOTS3,0.21,2023
02-03-2015,TOTS3,0.254729,2015
02-08-2018,TOTS3,0.066377,2018
04-08-2015,TOTS3,0.059521,2015
04-08-2017,TOTS3,0.066847,2017
04-12-2024,TOTS3,0.22,2024
05-08-2016,TOTS3,0.088625,2016
05-08-2021,TOTS3,0.089779,2021
05-08-2022,TOTS3,0.1,2022
05-12-2023,TOTS3,0.21,2023
06-04-2018,TOTS3,0.011052,2018
07-08-2024,TOTS3,0.23,2024
11-08-2020,TOTS3,0.069828,2020
13-08-2019,TOTS3,0.063178,2019
22-04-2021,TOTS3,0.089779,2021
22-12-2015,TOTS3,0.063598,2015
22-12-2016,TOTS3,0.082521,2016
22-12-2020,TOTS3,0.099755,2020
24-04-2017,TOTS3,0.014985,2017
26-12-2019,TOTS3,0.076479,2019
27-04-2016,TOTS3,0.135199,2016
28-04-2020,TOTS3,0.043275,2020
28-07-2023,TOTS3,0.23,2023
28-12-2017,TOTS3,0.03541,2017
29-12-2021,TOTS3,0.13,2021
02-05-2016,TPIS3,1.070076,2016
02-05-2022,TPIS3,0.074752,2022
03-05-2021,TPIS3,0.16486,2021
04-05-2015,TPIS3,0.6818,2015
08-10-2015,TPIS3,0.227272,2015
17-12-2024,TPIS3,0.230539,2024
28-04-2023,TPIS3,0.045897,2023
30-04-2018,TPIS3,0.7785,2018
24-04-2020,TRIS3,0.214342,2020
25-04-2024,TRIS3,0.161557,2024
26-04-2021,TRIS3,0.241134,2021
27-04-2022,TRIS3,0.219644,2022
27-04-2023,TRIS3,0.137278,2023
28-04-2015,TRIS3,0.06473,2015
28-04-2016,TRIS3,0.06503,2016
28-04-2017,TRIS3,0.065032,2017
29-04-2019,TRIS3,0.136876,2019
30-04-2018,TRIS3,0.167673,2018
30-04-2024,TRIS3,0.036123,2024
11-11-2022,TRNT11,0.319752,2022
12-11-2021,TRNT11,0.35,2021
13-02-2023,TRNT11,0.4,2023
13-04-2022,TRNT11,0.38,2022
13-06-2022,TRNT11,0.4,2022
13-11-2023,TRNT11,0.22,2023
14-01-2022,TRNT11,0.598947,2022
14-02-2022,TRNT11,0.37,2022
14-02-2024,TRNT11,0.19,2024
14-03-2022,TRNT11,0.39,2022
14-03-2023,TRNT11,0.472377,2023
14-03-2024,TRNT11,0.19,2024
14-04-2021,TRNT11,0.308817,2021
14-04-2023,TRNT11,0.445666,2023
14-05-2021,TRNT11,0.4,2021
14-05-2024,TRNT11,0.19,2024
14-06-2021,TRNT11,0.4,2021
14-06-2023,TRNT11,0.39,2023
14-06-2024,TRNT11,0.07,2024
14-07-2021,TRNT11,0.809542,2021
14-07-2022,TRNT11,0.511027,2022
14-07-2023,TRNT11,0.48,2023
14-08-2023,TRNT11,0.42,2023
14-09-2021,TRNT11,0.264705,2021
14-09-2022,TRNT11,0.275672,2022
14-09-2023,TRNT11,0.42,2023
14-10-2021,TRNT11,0.3,2021
14-10-2022,TRNT11,0.290821,2022
14-12-2021,TRNT11,0.35,2021
14-12-2022,TRNT11,0.521903,2022
14-12-2023,TRNT11,0.22,2023
15-01-2024,TRNT11,0.22,2024
15-03-2021,TRNT11,0.38,2021
15-05-2023,TRNT11,0.4,2023
15-08-2022,TRNT11,0.3,2022
16-01-2023,TRNT11,0.338343,2023
16-04-2024,TRNT11,0.19,2024
16-05-2022,TRNT11,0.45,2022
16-08-2021,TRNT11,0.289075,2021
16-10-2023,TRNT11,0.42,2023
06-09-2023,TRVC34,0.110847,2023
06-12-2018,TRVC34,0.092398,2018
07-03-2019,TRVC34,0.093454,2019
07-03-2024,TRVC34,0.110526,2024
07-06-2019,TRVC34,0.098146,2019
07-06-2023,TRVC34,0.149597,2023
07-06-2024,TRVC34,0.128364,2024
07-12-2023,TRVC34,0.106995,2023
08-09-2022,TRVC34,0.151044,2022
08-12-2022,TRVC34,0.15622,2022
09-03-2020,TRVC34,0.133042,2020
09-03-2022,TRVC34,0.129192,2022
09-03-2023,TRVC34,0.147146,2023
09-06-2020,TRVC34,0.145637,2020
09-06-2021,TRVC34,0.137635,2021
09-06-2022,TRVC34,0.154427,2022
09-09-2019,TRVC34,0.106672,2019
09-09-2020,TRVC34,0.149223,2020
09-09-2021,TRVC34,0.148189,2021
09-09-2024,TRVC34,0.127575,2024
09-12-2019,TRVC34,0.103371,2019
09-12-2021,TRVC34,0.156118,2021
09-12-2024,TRVC34,0.130366,2024
15-02-2023,TSNC11,0.625958,2023
15-04-2024,TSNC11,7.361195,2024
15-12-2022,TSNC11,0.625958,2022
16-01-2023,TSNC11,0.625958,2023
16-05-2024,TSNC11,7.361195,2024
17-11-2022,TSNC11,0.625958,2022
18-10-2022,TSNC11,0.625958,2022
01-11-2022,TUPY3,0.22487,2022
02-01-2023,TUPY3,0.226762,2023
02-05-2023,TUPY3,0.741451,2023
04-04-2017,TUPY3,0.110974,2017
